Date,Type,category_name,Amount,Currency,Note,Labels,date_format,amount
2024-11-19T07:02:54+00:00,Expense,Restaurant,-2.99115,USD,,lunch,2024-11,2.99115
2024-11-19T07:03:02+00:00,Expense,Coffee,-6.647,USD,,,2024-11,6.647
2024-11-19T07:03:10+00:00,Expense,Snacks & Drinks,-0.963815,USD,,,2024-11,0.963815
2024-11-19T12:42:57+00:00,Expense,Gifts,-0.79764,USD,,,2024-11,0.79764
2024-11-19T12:43:03+00:00,Expense,Gifts,-1.3294,USD,,,2024-11,1.3294
2024-11-19T12:43:16+00:00,Expense,Restaurant,-6.51406,USD,,dinner,2024-11,6.51406
2024-11-19T12:43:32+00:00,Expense,Acommodation,-29.9115,USD,,,2024-11,29.9115
2024-11-19T12:43:44+00:00,Expense,Activities,-53.176,USD,Fixer day 5,,2024-11,53.176
2024-11-19T23:47:27+00:00,Expense,Groceries,-9.77109,USD,,,2024-11,9.77109
2024-11-20T00:46:30+00:00,Expense,Activities,-1.9941,USD,Bat temple,,2024-11,1.9941
2024-11-20T08:05:59+00:00,Expense,Coffee,-0.99705,USD,,,2024-11,0.99705
2024-11-20T08:06:14+00:00,Expense,Snacks & Drinks,-0.631465,USD,,,2024-11,0.631465
2024-11-20T23:21:32+00:00,Expense,Activities,-5.3176,USD,,,2024-11,5.3176
2024-11-21T01:21:39+00:00,Expense,Pharmacy ,-1.79469,USD,,,2024-11,1.79469
2024-11-21T07:49:00+00:00,Expense,Restaurant,-6.84641,USD,,,2024-11,6.84641
2024-11-21T11:20:32+00:00,Expense,Groceries,-4.420255,USD,,,2024-11,4.420255
2024-11-22T05:15:22+00:00,Expense,Restaurant,-8.867098,USD,,,2024-11,8.867098
2024-11-22T09:01:08+00:00,Expense,Healthcare,-26.588,USD,Healer massage bali,,2024-11,26.588
2024-11-22T09:49:08+00:00,Expense,Groceries,-1.9941,USD,,,2024-11,1.9941
2024-11-23T07:40:56+00:00,Expense,Activities,-4.98525,USD,Sangue monkey forest,,2024-11,4.98525
2024-11-23T07:41:14+00:00,Expense,Coffee,-1.9941,USD,,,2024-11,1.9941
2024-11-23T07:41:19+00:00,Expense,Snacks & Drinks,-1.66175,USD,,,2024-11,1.66175
2024-11-23T10:58:23+00:00,Expense,Groceries,-9.405505,USD,,,2024-11,9.405505
2024-11-23T22:44:34+00:00,Expense,Restaurant,-7.9764,USD,Pizza,dinner,2024-11,7.9764
2024-11-25T04:17:01+00:00,Expense,Acommodation,-16.6175,USD,family guest house ubud,,2024-11,16.6175
2024-11-25T04:17:23+00:00,Expense,Acommodation,-16.6175,USD,cancel fee kailash,,2024-11,16.6175
2024-11-25T08:48:33+00:00,Expense,Restaurant,-4.18761,USD,,,2024-11,4.18761
2024-11-25T11:16:56+00:00,Expense,Personal Care,-26.588,USD,Massage healer ,,2024-11,26.588
2024-11-25T13:20:49+00:00,Expense,Restaurant,-111.0,USD,Villa Kailash Workshop All Meals,,2024-11,111.0
2024-11-25T13:21:43+00:00,Expense,Acommodation,-111.0,USD,Villa Kailash Workshop All Nights 10,,2024-11,111.0
2024-11-25T13:25:53+00:00,Expense,Activities,-111.0,USD,Bali Workshop Fixer Fee for 9.5 days,photography ,2024-11,111.0
2024-11-25T13:58:33+00:00,Expense,Restaurant,-9.70462,USD,,,2024-11,9.70462
2024-11-25T15:17:23+00:00,Expense,Acommodation,-16.6175,USD,,,2024-11,16.6175
2024-11-26T05:23:09+00:00,Expense,Transport,-0.784346,USD,,taxi,2024-11,0.784346
2024-11-26T08:56:25+00:00,Expense,Sport,-0.6647,USD,Swimming pool near Ubud ,natacion,2024-11,0.6647
2024-11-26T08:56:56+00:00,Expense,Restaurant,-6.97935,USD,Burger ,,2024-11,6.97935
2024-11-26T08:57:18+00:00,Expense,Transport,-3.45644,USD,,taxi,2024-11,3.45644
2024-11-26T08:57:26+00:00,Expense,Transport,-2.25998,USD,,taxi,2024-11,2.25998
2024-11-26T08:57:37+00:00,Expense,Transport,-26.72094,USD,Ubud to uluwatu ,,2024-11,26.72094
2024-11-26T11:31:23+00:00,Expense,Acommodation,-14.29105,USD,Ulu bali uluwatu ,,2024-11,14.29105
2024-11-26T11:31:26+00:00,Expense,Acommodation,-14.29105,USD,Ulu bali uluwatu ,,2024-11,14.29105
2024-11-26T13:28:13+00:00,Expense,Groceries,-10.881139,USD,,,2024-11,10.881139
2024-11-26T14:19:25+00:00,Expense,Restaurant,-3.65585,USD,,dinner,2024-11,3.65585
2024-11-27T05:09:36+00:00,Expense,Sport,-6.647,USD,Surf ,,2024-11,6.647
2024-11-27T05:09:50+00:00,Expense,Activities,-3.3235,USD,Beach seat ,,2024-11,3.3235
2024-11-27T05:18:13+00:00,Expense,Transport,-1.336047,USD,,,2024-11,1.336047
2024-11-27T07:36:30+00:00,Expense,Snacks & Drinks,-2.25998,USD,,,2024-11,2.25998
2024-11-27T07:36:55+00:00,Expense,Restaurant,-3.45644,USD,,lunch,2024-11,3.45644
2024-11-27T07:37:08+00:00,Expense,Acommodation,-14.29105,USD,,,2024-11,14.29105
2024-11-27T07:51:28+00:00,Expense,Groceries,-3.3235,USD,,,2024-11,3.3235
2024-11-27T11:24:21+00:00,Expense,Restaurant,-4.32055,USD,,dinner,2024-11,4.32055
2024-11-28T05:09:40+00:00,Expense,Coffee,-3.92173,USD,,,2024-11,3.92173
2024-11-28T06:22:46+00:00,Expense,Restaurant,-6.97935,USD,,lunch,2024-11,6.97935
2024-11-28T06:33:30+00:00,Expense,Acommodation,-12.56283,USD,,,2024-11,12.56283
2024-11-28T09:34:31+00:00,Expense,Transport,-0.824228,USD,,,2024-11,0.824228
2024-11-28T09:34:54+00:00,Expense,Transport,-0.584936,USD,,,2024-11,0.584936
2024-11-28T09:35:00+00:00,Expense,Transport,-0.584936,USD,,,2024-11,0.584936
2024-11-28T09:54:10+00:00,Expense,Restaurant,-5.9823,USD,,dinner,2024-11,5.9823
2024-11-28T09:54:33+00:00,Expense,Coffee,-3.3235,USD,Salty coffee ,,2024-11,3.3235
2024-11-28T09:54:44+00:00,Expense,Coffee,-3.3235,USD,Arabica ,,2024-11,3.3235
2024-11-29T04:19:50+00:00,Expense,Transport,-4.6529,USD,,rental,2024-11,4.6529
2024-11-29T06:14:32+00:00,Expense,Acommodation,-16.94985,USD,,,2024-11,16.94985
2024-11-29T06:54:15+00:00,Expense,Restaurant,-3.65585,USD,,breakfast,2024-11,3.65585
2024-11-29T06:54:36+00:00,Expense,Coffee,-3.65585,USD,,,2024-11,3.65585
2024-11-29T06:54:43+00:00,Expense,Coffee,-1.66175,USD,,,2024-11,1.66175
2024-11-29T06:55:05+00:00,Expense,Restaurant,-3.3235,USD,,lunch,2024-11,3.3235
2024-11-29T07:09:02+00:00,Expense,Groceries,-3.85526,USD,,,2024-11,3.85526
2024-11-29T14:01:03+00:00,Expense,Restaurant,-16.6175,USD,,,2024-11,16.6175
2024-11-30T06:13:27+00:00,Expense,Restaurant,-12.077599,USD,,lunch,2024-11,12.077599
2024-11-30T06:13:34+00:00,Expense,Restaurant,-14.29105,USD,,,2024-11,14.29105
2024-11-30T06:13:47+00:00,Expense,Alcohol,-12.96165,USD,,,2024-11,12.96165
2024-11-30T10:07:10+00:00,Expense,Acommodation,-16.94985,USD,,,2024-11,16.94985
2024-11-30T10:27:58+00:00,Expense,Transport,-3.05762,USD,,gas,2024-11,3.05762
2024-11-30T10:28:05+00:00,Expense,Transport,-4.6529,USD,,rental,2024-11,4.6529
2024-12-01T06:08:29+00:00,Expense,Sport,-10.96755,USD,Yoga ,,2024-12,10.96755
2024-12-01T06:12:29+00:00,Expense,Acommodation,-16.94985,USD,Ancut sari near ubud,,2024-12,16.94985
2024-12-01T06:15:48+00:00,Expense,Coffee,-10.96755,USD,,,2024-12,10.96755
2024-12-01T09:04:49+00:00,Expense,Restaurant,-2.85821,USD,,,2024-12,2.85821
2024-12-01T13:12:30+00:00,Expense,Transport,-4.6529,USD,,rental,2024-12,4.6529
2024-12-01T14:16:18+00:00,Expense,Restaurant,-4.78584,USD,,dinner,2024-12,4.78584
2024-12-02T01:13:15+00:00,Expense,Alcohol,-9.9705,USD,,,2024-12,9.9705
2024-12-02T05:25:23+00:00,Expense,Activities,-10.30285,USD,Massage Ubud ,,2024-12,10.30285
2024-12-02T05:25:45+00:00,Expense,Acommodation,-16.94985,USD,,,2024-12,16.94985
2024-12-02T05:33:05+00:00,Expense,Restaurant,-6.84641,USD,,lunch,2024-12,6.84641
2024-12-02T08:14:41+00:00,Expense,Snacks & Drinks,-2.19351,USD,,,2024-12,2.19351
2024-12-02T08:15:04+00:00,Expense,Coffee,-3.58938,USD,,,2024-12,3.58938
2024-12-02T12:32:04+00:00,Expense,Transport,-1.163225,USD,,,2024-12,1.163225
2024-12-02T12:32:28+00:00,Expense,Transport,-1.814631,USD,,,2024-12,1.814631
2024-12-03T00:08:27+00:00,Expense,Restaurant,-9.9705,USD,,,2024-12,9.9705
2024-12-03T01:13:54+00:00,Expense,Personal Care,-5.3176,USD,Pastilla dia despues,,2024-12,5.3176
2024-12-03T01:14:16+00:00,Expense,Transport,-19.941,USD,Ubud to airport,taxi,2024-12,19.941
2024-12-03T01:14:55+00:00,Expense,Acommodation,-28.0,USD,Singapore capsule hive,,2024-12,28.0
2024-12-03T05:48:11+00:00,Expense,Restaurant,-5.84384362,USD,,,2024-12,5.84384362
2024-12-03T13:14:37+00:00,Expense,Flights,-107.74,USD,Denpasar to Singapore ,,2024-12,107.74
2024-12-04T05:08:44+00:00,Expense,Coffee,-6.91644782,USD,,,2024-12,6.91644782
2024-12-04T05:26:01+00:00,Expense,Restaurant,-6.58357066,USD,Seven eleven lunch,,2024-12,6.58357066
2024-12-04T11:56:22+00:00,Expense,Sport,-1.8493176,USD,,natacion,2024-12,1.8493176
2024-12-04T11:56:31+00:00,Expense,Snacks & Drinks,-1.47945408,USD,,,2024-12,1.47945408
2024-12-04T11:56:45+00:00,Expense,Restaurant,-8.42549099,USD,,dinner,2024-12,8.42549099
2024-12-04T11:56:56+00:00,Expense,Acommodation,-28.0,USD,,,2024-12,28.0
2024-12-05T03:45:14+00:00,Expense,Groceries,-2.66301734,USD,,,2024-12,2.66301734
2024-12-05T03:45:29+00:00,Expense,Sport,-1.9232903,USD,,natacion,2024-12,1.9232903
2024-12-05T03:45:40+00:00,Expense,Snacks & Drinks,-2.95890816,USD,,,2024-12,2.95890816
2024-12-05T06:03:59+00:00,Expense,Restaurant,-11.39179642,USD,Burger king airport ,,2024-12,11.39179642
2024-12-05T06:39:58+00:00,Expense,Coffee,-3.32877168,USD,,,2024-12,3.32877168
2024-12-05T13:14:12+00:00,Expense,Flights,-327.47,USD,Singapore to Frankfurt ,,2024-12,327.47
2024-12-05T14:25:19+00:00,Expense,Restaurant,-9.7971979,USD,,,2024-12,9.7971979
2024-12-06T05:27:51+00:00,Expense,Restaurant,-11.04258391,USD,,breakfast,2024-12,11.04258391
2024-12-06T05:56:48+00:00,Expense,Utilities,-39.9,USD,Holafly esim Europe 11 days unlimited data,,2024-12,39.9
2024-12-06T08:06:05+00:00,Expense,Snacks & Drinks,-1.74932022,USD,,,2024-12,1.74932022
2024-12-06T08:41:46+00:00,Expense,Snacks & Drinks,-2.18665028,USD,,,2024-12,2.18665028
2024-12-06T09:17:05+00:00,Expense,Acommodation,-31.2,USD,,,2024-12,31.2
2024-12-06T09:17:47+00:00,Expense,Restaurant,-14.21322682,USD,Burger station ,dinner,2024-12,14.21322682
2024-12-06T14:40:41+00:00,Expense,Transport,-28.42645364,USD,Frankfurt to Amsterdam ,,2024-12,28.42645364
2024-12-07T09:14:36+00:00,Expense,Groceries,-14.21322682,USD,,,2024-12,14.21322682
2024-12-07T09:14:48+00:00,Expense,Snacks & Drinks,-3.49864045,USD,,,2024-12,3.49864045
2024-12-07T09:16:57+00:00,Expense,Acommodation,-31.2,USD,Clink nord hostel,,2024-12,31.2
2024-12-07T11:47:11+00:00,Expense,Other,-13.11990168,USD,Mushrooms brownies ,,2024-12,13.11990168
2024-12-07T14:58:27+00:00,Expense,Coffee,-6.01328827,USD,,,2024-12,6.01328827
2024-12-07T14:58:38+00:00,Expense,Restaurant,-8.19993855,USD,,lunch,2024-12,8.19993855
2024-12-07T20:18:15+00:00,Expense,Groceries,-11.06445042,USD,,dinner,2024-12,11.06445042
2024-12-08T04:04:13+00:00,Expense,Acommodation,-31.0,USD,Clink nord,,2024-12,31.0
2024-12-08T07:22:58+00:00,Expense,Groceries,-13.0,USD,Gummies dinner,dinner,2024-12,13.0
2024-12-08T13:28:24+00:00,Expense,Coffee,-3.55330671,USD,,,2024-12,3.55330671
2024-12-08T13:47:48+00:00,Expense,Activities,-6.55995084,USD,Kstsujount mango haze sativa ,,2024-12,6.55995084
2024-12-08T15:35:48+00:00,Expense,Alcohol,-10.9332514,USD,Mango haze ,,2024-12,10.9332514
2024-12-09T04:04:28+00:00,Expense,Acommodation,-32.0,USD,,,2024-12,32.0
2024-12-09T04:06:30+00:00,Expense,Acommodation,-21.0,USD,Doble booking clink nord por error,perdida,2024-12,21.0
2024-12-09T07:22:33+00:00,Expense,Groceries,-4.77783086,USD,,,2024-12,4.77783086
2024-12-09T11:13:26+00:00,Expense,Transport,-2.40531531,USD,Doney bike,rental,2024-12,2.40531531
2024-12-09T11:45:57+00:00,Expense,Activities,-27.87979107,USD,Van Gogh Museum and audio guide ,,2024-12,27.87979107
2024-12-09T14:37:21+00:00,Expense,Restaurant,-13.55723174,USD,,lunch,2024-12,13.55723174
2024-12-09T14:58:17+00:00,Expense,Coffee,-5.02929564,USD,,,2024-12,5.02929564
2024-12-09T18:20:02+00:00,Expense,Alcohol,-3.43304094,USD,,,2024-12,3.43304094
2024-12-10T09:50:02+00:00,Expense,Groceries,-3.914104,USD,,,2024-12,3.914104
2024-12-10T12:31:20+00:00,Expense,Groceries,-14.98948767,USD,,,2024-12,14.98948767
2024-12-10T14:54:52+00:00,Expense,Acommodation,-34.81147246,USD,Small funny words brussels,,2024-12,34.81147246
2024-12-10T14:55:57+00:00,Expense,Other,-4.37330056,USD,Luggage hold 4 hours,,2024-12,4.37330056
2024-12-10T14:57:08+00:00,Expense,Transport,-1.09332514,USD,,public-transport,2024-12,1.09332514
2024-12-10T19:17:55+00:00,Expense,Transport,-27.3331285,USD,Uber hostel to shuttle airport,,2024-12,27.3331285
2024-12-10T21:32:38+00:00,Expense,Restaurant,-16.3998771,USD,Syrian frites and salad,dinner,2024-12,16.3998771
2024-12-11T08:53:25+00:00,Expense,Acommodation,-29.51977878,USD,,,2024-12,29.51977878
2024-12-11T09:12:27+00:00,Expense,Personal Care,-5.4666257,USD,Crema manos,,2024-12,5.4666257
2024-12-11T09:21:40+00:00,Expense,Transport,-21.8665028,USD,barajas to valladolid,bus,2024-12,21.8665028
2024-12-11T14:40:03+00:00,Expense,Flights,-102.0,USD,Brussels to Madrid ,,2024-12,102.0
2024-12-11T15:57:30+00:00,Expense,Transport,-1.63998771,USD,,public-transport,2024-12,1.63998771
2024-12-11T17:42:30+00:00,Expense,Groceries,-11.20658269,USD,,,2024-12,11.20658269
2024-12-11T18:12:09+00:00,Expense,Alcohol,-2.51464782,USD,,,2024-12,2.51464782
2024-12-11T18:41:03+00:00,Expense,Alcohol,-2.51464782,USD,,,2024-12,2.51464782
2024-12-11T19:18:42+00:00,Expense,Transport,-21.81183654,USD,Shuttle to Brussel Charleloy Airport,,2024-12,21.81183654
2024-12-12T08:54:42+00:00,Expense,Acommodation,-29.51977878,USD,,,2024-12,29.51977878
2024-12-12T08:55:27+00:00,Expense,Restaurant,-3.06131039,USD,,breakfast,2024-12,3.06131039
2024-12-12T10:25:54+00:00,Expense,Coffee,-2.40531531,USD,,,2024-12,2.40531531
2024-12-12T10:30:01+00:00,Expense,Pharmacy ,-14.15856056,USD,,,2024-12,14.15856056
2024-12-12T13:58:52+00:00,Expense,Restaurant,-7.98127352,USD,,lunch,2024-12,7.98127352
2024-12-13T08:57:45+00:00,Expense,Coffee,-1.5306552,USD,,,2024-12,1.5306552
2024-12-13T09:20:34+00:00,Expense,Transport,-43.7330056,USD,valladolid bilbao,bus,2024-12,43.7330056
2024-12-13T09:32:22+00:00,Expense,Transport,-1.63998771,USD,,,2024-12,1.63998771
2024-12-13T12:52:51+00:00,Expense,Restaurant,-9.1,USD,Bar tapas bilbao,,2024-12,9.1
2024-12-13T12:54:39+00:00,Expense,Acommodation,-36.40772716,USD,Bikbao airbnb,,2024-12,36.40772716
2024-12-14T12:52:03+00:00,Expense,Snacks & Drinks,-2.51464782,USD,,,2024-12,2.51464782
2024-12-14T12:54:59+00:00,Expense,Acommodation,-36.40772716,USD,,,2024-12,36.40772716
2024-12-14T12:55:26+00:00,Expense,Restaurant,-6.92074814,USD,,breakfast,2024-12,6.92074814
2024-12-14T12:55:53+00:00,Expense,Activities,-16.3998771,USD,Museo Guggenheim bilbao,,2024-12,16.3998771
2024-12-15T08:25:51+00:00,Expense,Restaurant,-18.4,USD,,dinner,2024-12,18.4
2024-12-15T12:33:17+00:00,Expense,Restaurant,-3.27997542,USD,Hot dog,lunch,2024-12,3.27997542
2024-12-15T12:33:42+00:00,Expense,Snacks & Drinks,-3.27997542,USD,,,2024-12,3.27997542
2024-12-15T22:20:34+00:00,Expense,Restaurant,-20.3358476,USD,,dinner,2024-12,20.3358476
2024-12-16T08:26:31+00:00,Expense,Restaurant,-8.09060604,USD,,breakfast,2024-12,8.09060604
2024-12-16T11:59:03+00:00,Expense,Transport,-5.4666257,USD,,,2024-12,5.4666257
2024-12-16T12:59:44+00:00,Expense,Personal Care,-25.69314079,USD,Corete de peño tmhc the mens hair cut,,2024-12,25.69314079
2024-12-16T14:34:42+00:00,Expense,Restaurant,-10.9332514,USD,Pizza,,2024-12,10.9332514
2024-12-16T14:34:55+00:00,Expense,Restaurant,-2.73331285,USD,,breakfast,2024-12,2.73331285
2024-12-16T14:38:38+00:00,Expense,Transport,-34.98640448,USD,Bilbao to barajas airport ,bus,2024-12,34.98640448
2024-12-16T16:56:04+00:00,Expense,Coffee,-7.62047623,USD,McDonald's Caffè ,,2024-12,7.62047623
2024-12-22T14:05:38+00:00,Expense,Subscriptions,-17.0,USD,namescheap domain renew,,2024-12,17.0
2025-01-16T21:52:21+00:00,Expense,Transport,-5.7624,USD,,public-transport,2025-01,5.7624
2025-01-16T21:52:28+00:00,Expense,Utilities,-4.802,USD,,,2025-01,4.802
2025-01-16T22:03:03+00:00,Expense,Snacks & Drinks,-3.74556,USD,,,2025-01,3.74556
2025-01-22T12:53:23+00:00,Expense,Education,-50.0,USD,Rick beato songwriting ,online-course,2025-01,50.0
2025-01-30T04:01:56+00:00,Expense,Shopping,-109.0,USD,Wallet trezor safe 3 btc only,,2025-01,109.0
2025-02-04T04:01:14+00:00,Expense,Shopping,-79.0,USD,Wallet trezor safe 3 black ,,2025-02,79.0
2025-02-08T19:31:39+00:00,Expense,Education,-29.0,USD,Piano course - peter for producers,,2025-02,29.0
2025-02-12T15:50:55+00:00,Expense,Shopping,-136.74,USD,Flash Godox TT685 II S,photography ,2025-02,136.74
2025-02-12T15:51:40+00:00,Expense,Shopping,-19.0,USD,Awakening the Spine Yoga Book,books,2025-02,19.0
2025-03-16T16:19:49+00:00,Expense,Other,-20.0,USD,Estafa mind metrics subscription ,,2025-03,20.0
2025-03-30T20:10:43+00:00,Expense,Shopping,-10.0,USD,,books,2025-03,10.0
2025-04-08T23:58:52+00:00,Expense,Activities,-21.6325432,USD,Online masterclass ami vitale,,2025-04,21.6325432
2025-04-11T17:22:05+00:00,Expense,Gifts,-31.5,USD,Go fund me for Carolyn Rickshaw accident ,,2025-04,31.5
2025-04-16T13:47:36+00:00,Expense,Shopping,-12.0,USD,fotografias que si venden - rafa rodero,books,2025-04,12.0
2025-04-22T06:38:48+00:00,Expense,Subscriptions,-20.0,USD,Washington post sapo 1 year ,,2025-04,20.0
2025-04-30T22:12:50+00:00,Expense,Subscriptions,-11.2,USD,Name cheap dpmain educifuentesphoto,,2025-04,11.2
2025-05-28T21:12:07+00:00,Expense,Education,-40.0,USD,submission eddie adams workshop,,2025-05,40.0
2025-06-05T17:46:24+00:00,Expense,Subscriptions,-96.0,USD,Format website annual basic,,2025-06,96.0
2025-06-05T19:51:54+00:00,Expense,Subscriptions,-20.0,USD,domain transfer to format.com,,2025-06,20.0
2025-07-07T13:40:16+00:00,Expense,Restaurant,-11.9763336,USD,,,2025-07,11.9763336
2025-07-07T20:36:54+00:00,Expense,Healthcare,-94.7430762,USD,Vavuna qdenga 1 dosis,,2025-07,94.7430762
2025-07-08T00:39:42+00:00,Expense,Acommodation,-17.519964,USD,,,2025-07,17.519964
2025-07-08T14:44:39+00:00,Expense,Coffee,-3.01112,USD,,,2025-07,3.01112
2025-07-10T06:29:46+00:00,Expense,Shopping,-9.99,USD,Jung - el hombre y sus simbolos,books,2025-07,9.99
